,op_max_wait_time,op_max_detour_time_factor,op_reservation_module,rq_type,avg_fs,user_max_decision_time,op_module,sim_env,op_reoptimisation_timestep,scenario_name,rq_file,demand_folder,demand_type,demand_scalar,op_fleet_composition,op_vr_control_func_dict,sample,config_str,op_depot_file,op_dyn_fs_method,op_act_fs_file,op_rh_reservation_max_routes
161,900,75,RollingHorizon,BasicRequest,1.555,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/2.0/sample_1/IB_900_UT_FB_2/,line91_week/2.0/sample_1.csv,line91_week,on_demand,2.0,flex_bus:2,func_key:user_times,sample_1,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv,
162,900,75,RollingHorizon,BasicRequest,1.555,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/2.0/sample_2/IB_900_UT_FB_2/,line91_week/2.0/sample_2.csv,line91_week,on_demand,2.0,flex_bus:2,func_key:user_times,sample_2,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv,
163,900,75,RollingHorizon,BasicRequest,1.555,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/2.0/sample_3/IB_900_UT_FB_2/,line91_week/2.0/sample_3.csv,line91_week,on_demand,2.0,flex_bus:2,func_key:user_times,sample_3,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv,
164,900,75,RollingHorizon,BasicRequest,1.555,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/2.0/sample_4/IB_900_UT_FB_2/,line91_week/2.0/sample_4.csv,line91_week,on_demand,2.0,flex_bus:2,func_key:user_times,sample_4,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv,
165,900,75,RollingHorizon,BasicRequest,1.555,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/2.0/sample_5/IB_900_UT_FB_2/,line91_week/2.0/sample_5.csv,line91_week,on_demand,2.0,flex_bus:2,func_key:user_times,sample_5,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv,
166,900,75,RollingHorizon,BasicRequest,1.555,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/2.0/sample_6/IB_900_UT_FB_2/,line91_week/2.0/sample_6.csv,line91_week,on_demand,2.0,flex_bus:2,func_key:user_times,sample_6,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv,
167,900,75,RollingHorizon,BasicRequest,1.555,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/2.0/sample_7/IB_900_UT_FB_2/,line91_week/2.0/sample_7.csv,line91_week,on_demand,2.0,flex_bus:2,func_key:user_times,sample_7,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv,
168,900,75,RollingHorizon,BasicRequest,1.555,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/2.0/sample_8/IB_900_UT_FB_2/,line91_week/2.0/sample_8.csv,line91_week,on_demand,2.0,flex_bus:2,func_key:user_times,sample_8,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv,
169,900,75,RollingHorizon,BasicRequest,1.555,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/2.0/sample_9/IB_900_UT_FB_2/,line91_week/2.0/sample_9.csv,line91_week,on_demand,2.0,flex_bus:2,func_key:user_times,sample_9,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv,
170,900,75,RollingHorizon,BasicRequest,1.555,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/3.0/sample_0/IB_900_UT_FB_2/,line91_week/3.0/sample_0.csv,line91_week,on_demand,3.0,flex_bus:2,func_key:user_times,sample_0,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv,
171,900,75,RollingHorizon,BasicRequest,1.555,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/3.0/sample_1/IB_900_UT_FB_2/,line91_week/3.0/sample_1.csv,line91_week,on_demand,3.0,flex_bus:2,func_key:user_times,sample_1,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv,
172,900,75,RollingHorizon,BasicRequest,1.555,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/3.0/sample_2/IB_900_UT_FB_2/,line91_week/3.0/sample_2.csv,line91_week,on_demand,3.0,flex_bus:2,func_key:user_times,sample_2,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv,
173,900,75,RollingHorizon,BasicRequest,1.555,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/3.0/sample_3/IB_900_UT_FB_2/,line91_week/3.0/sample_3.csv,line91_week,on_demand,3.0,flex_bus:2,func_key:user_times,sample_3,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv,
174,900,75,RollingHorizon,BasicRequest,1.555,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/3.0/sample_4/IB_900_UT_FB_2/,line91_week/3.0/sample_4.csv,line91_week,on_demand,3.0,flex_bus:2,func_key:user_times,sample_4,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv,
175,900,75,RollingHorizon,BasicRequest,1.555,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/3.0/sample_5/IB_900_UT_FB_2/,line91_week/3.0/sample_5.csv,line91_week,on_demand,3.0,flex_bus:2,func_key:user_times,sample_5,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv,
176,900,75,RollingHorizon,BasicRequest,1.555,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/3.0/sample_6/IB_900_UT_FB_2/,line91_week/3.0/sample_6.csv,line91_week,on_demand,3.0,flex_bus:2,func_key:user_times,sample_6,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv,
177,900,75,RollingHorizon,BasicRequest,1.555,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/3.0/sample_7/IB_900_UT_FB_2/,line91_week/3.0/sample_7.csv,line91_week,on_demand,3.0,flex_bus:2,func_key:user_times,sample_7,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv,
178,900,75,RollingHorizon,BasicRequest,1.555,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/3.0/sample_8/IB_900_UT_FB_2/,line91_week/3.0/sample_8.csv,line91_week,on_demand,3.0,flex_bus:2,func_key:user_times,sample_8,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv,
179,900,75,RollingHorizon,BasicRequest,1.555,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/3.0/sample_9/IB_900_UT_FB_2/,line91_week/3.0/sample_9.csv,line91_week,on_demand,3.0,flex_bus:2,func_key:user_times,sample_9,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv,
180,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/0.25/sample_0/IB_900_UT_FB_1/,line91_week/planned/0.25/sample_0.csv,line91_week,reservation,0.25,flex_bus:1,func_key:user_times,sample_0,IB_900_UT_FB_1,,,,50.0
181,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/0.25/sample_1/IB_900_UT_FB_1/,line91_week/planned/0.25/sample_1.csv,line91_week,reservation,0.25,flex_bus:1,func_key:user_times,sample_1,IB_900_UT_FB_1,,,,50.0
182,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/0.25/sample_2/IB_900_UT_FB_1/,line91_week/planned/0.25/sample_2.csv,line91_week,reservation,0.25,flex_bus:1,func_key:user_times,sample_2,IB_900_UT_FB_1,,,,50.0
183,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/0.25/sample_3/IB_900_UT_FB_1/,line91_week/planned/0.25/sample_3.csv,line91_week,reservation,0.25,flex_bus:1,func_key:user_times,sample_3,IB_900_UT_FB_1,,,,50.0
184,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/0.25/sample_4/IB_900_UT_FB_1/,line91_week/planned/0.25/sample_4.csv,line91_week,reservation,0.25,flex_bus:1,func_key:user_times,sample_4,IB_900_UT_FB_1,,,,50.0
185,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/0.25/sample_5/IB_900_UT_FB_1/,line91_week/planned/0.25/sample_5.csv,line91_week,reservation,0.25,flex_bus:1,func_key:user_times,sample_5,IB_900_UT_FB_1,,,,50.0
186,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/0.25/sample_6/IB_900_UT_FB_1/,line91_week/planned/0.25/sample_6.csv,line91_week,reservation,0.25,flex_bus:1,func_key:user_times,sample_6,IB_900_UT_FB_1,,,,50.0
187,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/0.25/sample_7/IB_900_UT_FB_1/,line91_week/planned/0.25/sample_7.csv,line91_week,reservation,0.25,flex_bus:1,func_key:user_times,sample_7,IB_900_UT_FB_1,,,,50.0
188,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/0.25/sample_8/IB_900_UT_FB_1/,line91_week/planned/0.25/sample_8.csv,line91_week,reservation,0.25,flex_bus:1,func_key:user_times,sample_8,IB_900_UT_FB_1,,,,50.0
189,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/0.25/sample_9/IB_900_UT_FB_1/,line91_week/planned/0.25/sample_9.csv,line91_week,reservation,0.25,flex_bus:1,func_key:user_times,sample_9,IB_900_UT_FB_1,,,,50.0
190,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/0.5/sample_0/IB_900_UT_FB_1/,line91_week/planned/0.5/sample_0.csv,line91_week,reservation,0.5,flex_bus:1,func_key:user_times,sample_0,IB_900_UT_FB_1,,,,50.0
191,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/0.5/sample_1/IB_900_UT_FB_1/,line91_week/planned/0.5/sample_1.csv,line91_week,reservation,0.5,flex_bus:1,func_key:user_times,sample_1,IB_900_UT_FB_1,,,,50.0
192,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/0.5/sample_2/IB_900_UT_FB_1/,line91_week/planned/0.5/sample_2.csv,line91_week,reservation,0.5,flex_bus:1,func_key:user_times,sample_2,IB_900_UT_FB_1,,,,50.0
193,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/0.5/sample_3/IB_900_UT_FB_1/,line91_week/planned/0.5/sample_3.csv,line91_week,reservation,0.5,flex_bus:1,func_key:user_times,sample_3,IB_900_UT_FB_1,,,,50.0
194,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/0.5/sample_4/IB_900_UT_FB_1/,line91_week/planned/0.5/sample_4.csv,line91_week,reservation,0.5,flex_bus:1,func_key:user_times,sample_4,IB_900_UT_FB_1,,,,50.0
195,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/0.5/sample_5/IB_900_UT_FB_1/,line91_week/planned/0.5/sample_5.csv,line91_week,reservation,0.5,flex_bus:1,func_key:user_times,sample_5,IB_900_UT_FB_1,,,,50.0
196,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/0.5/sample_6/IB_900_UT_FB_1/,line91_week/planned/0.5/sample_6.csv,line91_week,reservation,0.5,flex_bus:1,func_key:user_times,sample_6,IB_900_UT_FB_1,,,,50.0
197,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/0.5/sample_7/IB_900_UT_FB_1/,line91_week/planned/0.5/sample_7.csv,line91_week,reservation,0.5,flex_bus:1,func_key:user_times,sample_7,IB_900_UT_FB_1,,,,50.0
198,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/0.5/sample_8/IB_900_UT_FB_1/,line91_week/planned/0.5/sample_8.csv,line91_week,reservation,0.5,flex_bus:1,func_key:user_times,sample_8,IB_900_UT_FB_1,,,,50.0
199,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/0.5/sample_9/IB_900_UT_FB_1/,line91_week/planned/0.5/sample_9.csv,line91_week,reservation,0.5,flex_bus:1,func_key:user_times,sample_9,IB_900_UT_FB_1,,,,50.0
200,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/0.75/sample_0/IB_900_UT_FB_1/,line91_week/planned/0.75/sample_0.csv,line91_week,reservation,0.75,flex_bus:1,func_key:user_times,sample_0,IB_900_UT_FB_1,,,,50.0
201,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/0.75/sample_1/IB_900_UT_FB_1/,line91_week/planned/0.75/sample_1.csv,line91_week,reservation,0.75,flex_bus:1,func_key:user_times,sample_1,IB_900_UT_FB_1,,,,50.0
202,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/0.75/sample_2/IB_900_UT_FB_1/,line91_week/planned/0.75/sample_2.csv,line91_week,reservation,0.75,flex_bus:1,func_key:user_times,sample_2,IB_900_UT_FB_1,,,,50.0
203,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/0.75/sample_3/IB_900_UT_FB_1/,line91_week/planned/0.75/sample_3.csv,line91_week,reservation,0.75,flex_bus:1,func_key:user_times,sample_3,IB_900_UT_FB_1,,,,50.0
204,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/0.75/sample_4/IB_900_UT_FB_1/,line91_week/planned/0.75/sample_4.csv,line91_week,reservation,0.75,flex_bus:1,func_key:user_times,sample_4,IB_900_UT_FB_1,,,,50.0
205,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/0.75/sample_5/IB_900_UT_FB_1/,line91_week/planned/0.75/sample_5.csv,line91_week,reservation,0.75,flex_bus:1,func_key:user_times,sample_5,IB_900_UT_FB_1,,,,50.0
206,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/0.75/sample_6/IB_900_UT_FB_1/,line91_week/planned/0.75/sample_6.csv,line91_week,reservation,0.75,flex_bus:1,func_key:user_times,sample_6,IB_900_UT_FB_1,,,,50.0
207,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/0.75/sample_7/IB_900_UT_FB_1/,line91_week/planned/0.75/sample_7.csv,line91_week,reservation,0.75,flex_bus:1,func_key:user_times,sample_7,IB_900_UT_FB_1,,,,50.0
208,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/0.75/sample_8/IB_900_UT_FB_1/,line91_week/planned/0.75/sample_8.csv,line91_week,reservation,0.75,flex_bus:1,func_key:user_times,sample_8,IB_900_UT_FB_1,,,,50.0
209,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/0.75/sample_9/IB_900_UT_FB_1/,line91_week/planned/0.75/sample_9.csv,line91_week,reservation,0.75,flex_bus:1,func_key:user_times,sample_9,IB_900_UT_FB_1,,,,50.0
210,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/1.0/sample_0/IB_900_UT_FB_1/,line91_week/planned/1.0/sample_0.csv,line91_week,reservation,1.0,flex_bus:1,func_key:user_times,sample_0,IB_900_UT_FB_1,,,,50.0
211,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/1.0/sample_1/IB_900_UT_FB_1/,line91_week/planned/1.0/sample_1.csv,line91_week,reservation,1.0,flex_bus:1,func_key:user_times,sample_1,IB_900_UT_FB_1,,,,50.0
212,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/1.0/sample_2/IB_900_UT_FB_1/,line91_week/planned/1.0/sample_2.csv,line91_week,reservation,1.0,flex_bus:1,func_key:user_times,sample_2,IB_900_UT_FB_1,,,,50.0
213,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/1.0/sample_3/IB_900_UT_FB_1/,line91_week/planned/1.0/sample_3.csv,line91_week,reservation,1.0,flex_bus:1,func_key:user_times,sample_3,IB_900_UT_FB_1,,,,50.0
214,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/1.0/sample_4/IB_900_UT_FB_1/,line91_week/planned/1.0/sample_4.csv,line91_week,reservation,1.0,flex_bus:1,func_key:user_times,sample_4,IB_900_UT_FB_1,,,,50.0
215,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/1.0/sample_5/IB_900_UT_FB_1/,line91_week/planned/1.0/sample_5.csv,line91_week,reservation,1.0,flex_bus:1,func_key:user_times,sample_5,IB_900_UT_FB_1,,,,50.0
216,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/1.0/sample_6/IB_900_UT_FB_1/,line91_week/planned/1.0/sample_6.csv,line91_week,reservation,1.0,flex_bus:1,func_key:user_times,sample_6,IB_900_UT_FB_1,,,,50.0
217,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/1.0/sample_7/IB_900_UT_FB_1/,line91_week/planned/1.0/sample_7.csv,line91_week,reservation,1.0,flex_bus:1,func_key:user_times,sample_7,IB_900_UT_FB_1,,,,50.0
218,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/1.0/sample_8/IB_900_UT_FB_1/,line91_week/planned/1.0/sample_8.csv,line91_week,reservation,1.0,flex_bus:1,func_key:user_times,sample_8,IB_900_UT_FB_1,,,,50.0
219,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/1.0/sample_9/IB_900_UT_FB_1/,line91_week/planned/1.0/sample_9.csv,line91_week,reservation,1.0,flex_bus:1,func_key:user_times,sample_9,IB_900_UT_FB_1,,,,50.0
220,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/1.25/sample_0/IB_900_UT_FB_1/,line91_week/planned/1.25/sample_0.csv,line91_week,reservation,1.25,flex_bus:1,func_key:user_times,sample_0,IB_900_UT_FB_1,,,,50.0
221,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/1.25/sample_1/IB_900_UT_FB_1/,line91_week/planned/1.25/sample_1.csv,line91_week,reservation,1.25,flex_bus:1,func_key:user_times,sample_1,IB_900_UT_FB_1,,,,50.0
222,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/1.25/sample_2/IB_900_UT_FB_1/,line91_week/planned/1.25/sample_2.csv,line91_week,reservation,1.25,flex_bus:1,func_key:user_times,sample_2,IB_900_UT_FB_1,,,,50.0
223,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/1.25/sample_3/IB_900_UT_FB_1/,line91_week/planned/1.25/sample_3.csv,line91_week,reservation,1.25,flex_bus:1,func_key:user_times,sample_3,IB_900_UT_FB_1,,,,50.0
224,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/1.25/sample_4/IB_900_UT_FB_1/,line91_week/planned/1.25/sample_4.csv,line91_week,reservation,1.25,flex_bus:1,func_key:user_times,sample_4,IB_900_UT_FB_1,,,,50.0
225,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/1.25/sample_5/IB_900_UT_FB_1/,line91_week/planned/1.25/sample_5.csv,line91_week,reservation,1.25,flex_bus:1,func_key:user_times,sample_5,IB_900_UT_FB_1,,,,50.0
226,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/1.25/sample_6/IB_900_UT_FB_1/,line91_week/planned/1.25/sample_6.csv,line91_week,reservation,1.25,flex_bus:1,func_key:user_times,sample_6,IB_900_UT_FB_1,,,,50.0
227,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/1.25/sample_7/IB_900_UT_FB_1/,line91_week/planned/1.25/sample_7.csv,line91_week,reservation,1.25,flex_bus:1,func_key:user_times,sample_7,IB_900_UT_FB_1,,,,50.0
228,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/1.25/sample_8/IB_900_UT_FB_1/,line91_week/planned/1.25/sample_8.csv,line91_week,reservation,1.25,flex_bus:1,func_key:user_times,sample_8,IB_900_UT_FB_1,,,,50.0
229,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/1.25/sample_9/IB_900_UT_FB_1/,line91_week/planned/1.25/sample_9.csv,line91_week,reservation,1.25,flex_bus:1,func_key:user_times,sample_9,IB_900_UT_FB_1,,,,50.0
230,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/1.5/sample_0/IB_900_UT_FB_1/,line91_week/planned/1.5/sample_0.csv,line91_week,reservation,1.5,flex_bus:1,func_key:user_times,sample_0,IB_900_UT_FB_1,,,,50.0
231,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/1.5/sample_1/IB_900_UT_FB_1/,line91_week/planned/1.5/sample_1.csv,line91_week,reservation,1.5,flex_bus:1,func_key:user_times,sample_1,IB_900_UT_FB_1,,,,50.0
232,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/1.5/sample_2/IB_900_UT_FB_1/,line91_week/planned/1.5/sample_2.csv,line91_week,reservation,1.5,flex_bus:1,func_key:user_times,sample_2,IB_900_UT_FB_1,,,,50.0
233,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/1.5/sample_3/IB_900_UT_FB_1/,line91_week/planned/1.5/sample_3.csv,line91_week,reservation,1.5,flex_bus:1,func_key:user_times,sample_3,IB_900_UT_FB_1,,,,50.0
234,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/1.5/sample_4/IB_900_UT_FB_1/,line91_week/planned/1.5/sample_4.csv,line91_week,reservation,1.5,flex_bus:1,func_key:user_times,sample_4,IB_900_UT_FB_1,,,,50.0
235,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/1.5/sample_5/IB_900_UT_FB_1/,line91_week/planned/1.5/sample_5.csv,line91_week,reservation,1.5,flex_bus:1,func_key:user_times,sample_5,IB_900_UT_FB_1,,,,50.0
236,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/1.5/sample_6/IB_900_UT_FB_1/,line91_week/planned/1.5/sample_6.csv,line91_week,reservation,1.5,flex_bus:1,func_key:user_times,sample_6,IB_900_UT_FB_1,,,,50.0
237,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/1.5/sample_7/IB_900_UT_FB_1/,line91_week/planned/1.5/sample_7.csv,line91_week,reservation,1.5,flex_bus:1,func_key:user_times,sample_7,IB_900_UT_FB_1,,,,50.0
238,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/1.5/sample_8/IB_900_UT_FB_1/,line91_week/planned/1.5/sample_8.csv,line91_week,reservation,1.5,flex_bus:1,func_key:user_times,sample_8,IB_900_UT_FB_1,,,,50.0
239,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/1.5/sample_9/IB_900_UT_FB_1/,line91_week/planned/1.5/sample_9.csv,line91_week,reservation,1.5,flex_bus:1,func_key:user_times,sample_9,IB_900_UT_FB_1,,,,50.0
240,900,75,RollingHorizon,BasicRequest,1.0,0,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,600,line91_week/planned/1.75/sample_0/IB_900_UT_FB_1/,line91_week/planned/1.75/sample_0.csv,line91_week,reservation,1.75,flex_bus:1,func_key:user_times,sample_0,IB_900_UT_FB_1,,,,50.0
