,op_max_wait_time,op_max_detour_factor,avg_fs,rq_type,op_reservation_module,op_module,sim_env,scenario_name,rq_file,demand_folder,demand_type,demand_scalar,op_fleet_composition,op_vr_control_func_dict,sample,config_str,op_depot_file,op_dyn_fs_method,op_act_fs_file
521,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/4.0/sample_21/IR_D+WT_FB_2/,line91_week/4.0/sample_21.csv,line91_week,on-demand,4.0,flex_bus:2,func_key:IRS_study_standard,sample_21,IR_D+WT_FB_2,depots.csv,TimeBasedFS,line91.csv
522,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/4.0/sample_22/IR_D+WT_FB_2/,line91_week/4.0/sample_22.csv,line91_week,on-demand,4.0,flex_bus:2,func_key:IRS_study_standard,sample_22,IR_D+WT_FB_2,depots.csv,TimeBasedFS,line91.csv
523,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/4.0/sample_23/IR_D+WT_FB_2/,line91_week/4.0/sample_23.csv,line91_week,on-demand,4.0,flex_bus:2,func_key:IRS_study_standard,sample_23,IR_D+WT_FB_2,depots.csv,TimeBasedFS,line91.csv
524,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/4.0/sample_24/IR_D+WT_FB_2/,line91_week/4.0/sample_24.csv,line91_week,on-demand,4.0,flex_bus:2,func_key:IRS_study_standard,sample_24,IR_D+WT_FB_2,depots.csv,TimeBasedFS,line91.csv
525,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/5.0/sample_0/IR_D+WT_FB_2/,line91_week/5.0/sample_0.csv,line91_week,on-demand,5.0,flex_bus:2,func_key:IRS_study_standard,sample_0,IR_D+WT_FB_2,depots.csv,TimeBasedFS,line91.csv
526,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/5.0/sample_1/IR_D+WT_FB_2/,line91_week/5.0/sample_1.csv,line91_week,on-demand,5.0,flex_bus:2,func_key:IRS_study_standard,sample_1,IR_D+WT_FB_2,depots.csv,TimeBasedFS,line91.csv
527,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/5.0/sample_2/IR_D+WT_FB_2/,line91_week/5.0/sample_2.csv,line91_week,on-demand,5.0,flex_bus:2,func_key:IRS_study_standard,sample_2,IR_D+WT_FB_2,depots.csv,TimeBasedFS,line91.csv
528,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/5.0/sample_3/IR_D+WT_FB_2/,line91_week/5.0/sample_3.csv,line91_week,on-demand,5.0,flex_bus:2,func_key:IRS_study_standard,sample_3,IR_D+WT_FB_2,depots.csv,TimeBasedFS,line91.csv
529,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/5.0/sample_4/IR_D+WT_FB_2/,line91_week/5.0/sample_4.csv,line91_week,on-demand,5.0,flex_bus:2,func_key:IRS_study_standard,sample_4,IR_D+WT_FB_2,depots.csv,TimeBasedFS,line91.csv
530,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/5.0/sample_5/IR_D+WT_FB_2/,line91_week/5.0/sample_5.csv,line91_week,on-demand,5.0,flex_bus:2,func_key:IRS_study_standard,sample_5,IR_D+WT_FB_2,depots.csv,TimeBasedFS,line91.csv
531,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/5.0/sample_6/IR_D+WT_FB_2/,line91_week/5.0/sample_6.csv,line91_week,on-demand,5.0,flex_bus:2,func_key:IRS_study_standard,sample_6,IR_D+WT_FB_2,depots.csv,TimeBasedFS,line91.csv
532,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/5.0/sample_7/IR_D+WT_FB_2/,line91_week/5.0/sample_7.csv,line91_week,on-demand,5.0,flex_bus:2,func_key:IRS_study_standard,sample_7,IR_D+WT_FB_2,depots.csv,TimeBasedFS,line91.csv
533,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/5.0/sample_8/IR_D+WT_FB_2/,line91_week/5.0/sample_8.csv,line91_week,on-demand,5.0,flex_bus:2,func_key:IRS_study_standard,sample_8,IR_D+WT_FB_2,depots.csv,TimeBasedFS,line91.csv
534,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/5.0/sample_9/IR_D+WT_FB_2/,line91_week/5.0/sample_9.csv,line91_week,on-demand,5.0,flex_bus:2,func_key:IRS_study_standard,sample_9,IR_D+WT_FB_2,depots.csv,TimeBasedFS,line91.csv
535,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/5.0/sample_10/IR_D+WT_FB_2/,line91_week/5.0/sample_10.csv,line91_week,on-demand,5.0,flex_bus:2,func_key:IRS_study_standard,sample_10,IR_D+WT_FB_2,depots.csv,TimeBasedFS,line91.csv
536,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/5.0/sample_11/IR_D+WT_FB_2/,line91_week/5.0/sample_11.csv,line91_week,on-demand,5.0,flex_bus:2,func_key:IRS_study_standard,sample_11,IR_D+WT_FB_2,depots.csv,TimeBasedFS,line91.csv
537,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/5.0/sample_12/IR_D+WT_FB_2/,line91_week/5.0/sample_12.csv,line91_week,on-demand,5.0,flex_bus:2,func_key:IRS_study_standard,sample_12,IR_D+WT_FB_2,depots.csv,TimeBasedFS,line91.csv
538,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/5.0/sample_13/IR_D+WT_FB_2/,line91_week/5.0/sample_13.csv,line91_week,on-demand,5.0,flex_bus:2,func_key:IRS_study_standard,sample_13,IR_D+WT_FB_2,depots.csv,TimeBasedFS,line91.csv
539,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/5.0/sample_14/IR_D+WT_FB_2/,line91_week/5.0/sample_14.csv,line91_week,on-demand,5.0,flex_bus:2,func_key:IRS_study_standard,sample_14,IR_D+WT_FB_2,depots.csv,TimeBasedFS,line91.csv
540,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/5.0/sample_15/IR_D+WT_FB_2/,line91_week/5.0/sample_15.csv,line91_week,on-demand,5.0,flex_bus:2,func_key:IRS_study_standard,sample_15,IR_D+WT_FB_2,depots.csv,TimeBasedFS,line91.csv
541,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/5.0/sample_16/IR_D+WT_FB_2/,line91_week/5.0/sample_16.csv,line91_week,on-demand,5.0,flex_bus:2,func_key:IRS_study_standard,sample_16,IR_D+WT_FB_2,depots.csv,TimeBasedFS,line91.csv
542,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/5.0/sample_17/IR_D+WT_FB_2/,line91_week/5.0/sample_17.csv,line91_week,on-demand,5.0,flex_bus:2,func_key:IRS_study_standard,sample_17,IR_D+WT_FB_2,depots.csv,TimeBasedFS,line91.csv
543,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/5.0/sample_18/IR_D+WT_FB_2/,line91_week/5.0/sample_18.csv,line91_week,on-demand,5.0,flex_bus:2,func_key:IRS_study_standard,sample_18,IR_D+WT_FB_2,depots.csv,TimeBasedFS,line91.csv
544,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/5.0/sample_19/IR_D+WT_FB_2/,line91_week/5.0/sample_19.csv,line91_week,on-demand,5.0,flex_bus:2,func_key:IRS_study_standard,sample_19,IR_D+WT_FB_2,depots.csv,TimeBasedFS,line91.csv
545,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/5.0/sample_20/IR_D+WT_FB_2/,line91_week/5.0/sample_20.csv,line91_week,on-demand,5.0,flex_bus:2,func_key:IRS_study_standard,sample_20,IR_D+WT_FB_2,depots.csv,TimeBasedFS,line91.csv
546,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/5.0/sample_21/IR_D+WT_FB_2/,line91_week/5.0/sample_21.csv,line91_week,on-demand,5.0,flex_bus:2,func_key:IRS_study_standard,sample_21,IR_D+WT_FB_2,depots.csv,TimeBasedFS,line91.csv
547,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/5.0/sample_22/IR_D+WT_FB_2/,line91_week/5.0/sample_22.csv,line91_week,on-demand,5.0,flex_bus:2,func_key:IRS_study_standard,sample_22,IR_D+WT_FB_2,depots.csv,TimeBasedFS,line91.csv
548,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/5.0/sample_23/IR_D+WT_FB_2/,line91_week/5.0/sample_23.csv,line91_week,on-demand,5.0,flex_bus:2,func_key:IRS_study_standard,sample_23,IR_D+WT_FB_2,depots.csv,TimeBasedFS,line91.csv
549,3600,75,1.555,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/5.0/sample_24/IR_D+WT_FB_2/,line91_week/5.0/sample_24.csv,line91_week,on-demand,5.0,flex_bus:2,func_key:IRS_study_standard,sample_24,IR_D+WT_FB_2,depots.csv,TimeBasedFS,line91.csv
550,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.25/sample_0/IR_D+WT_TX_1/,line91_week/0.25/sample_0.csv,line91_week,on-demand,0.25,taxi:1,func_key:IRS_study_standard,sample_0,IR_D+WT_TX_1,,,
551,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.25/sample_1/IR_D+WT_TX_1/,line91_week/0.25/sample_1.csv,line91_week,on-demand,0.25,taxi:1,func_key:IRS_study_standard,sample_1,IR_D+WT_TX_1,,,
552,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.25/sample_2/IR_D+WT_TX_1/,line91_week/0.25/sample_2.csv,line91_week,on-demand,0.25,taxi:1,func_key:IRS_study_standard,sample_2,IR_D+WT_TX_1,,,
553,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.25/sample_3/IR_D+WT_TX_1/,line91_week/0.25/sample_3.csv,line91_week,on-demand,0.25,taxi:1,func_key:IRS_study_standard,sample_3,IR_D+WT_TX_1,,,
554,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.25/sample_4/IR_D+WT_TX_1/,line91_week/0.25/sample_4.csv,line91_week,on-demand,0.25,taxi:1,func_key:IRS_study_standard,sample_4,IR_D+WT_TX_1,,,
555,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.25/sample_5/IR_D+WT_TX_1/,line91_week/0.25/sample_5.csv,line91_week,on-demand,0.25,taxi:1,func_key:IRS_study_standard,sample_5,IR_D+WT_TX_1,,,
556,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.25/sample_6/IR_D+WT_TX_1/,line91_week/0.25/sample_6.csv,line91_week,on-demand,0.25,taxi:1,func_key:IRS_study_standard,sample_6,IR_D+WT_TX_1,,,
557,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.25/sample_7/IR_D+WT_TX_1/,line91_week/0.25/sample_7.csv,line91_week,on-demand,0.25,taxi:1,func_key:IRS_study_standard,sample_7,IR_D+WT_TX_1,,,
558,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.25/sample_8/IR_D+WT_TX_1/,line91_week/0.25/sample_8.csv,line91_week,on-demand,0.25,taxi:1,func_key:IRS_study_standard,sample_8,IR_D+WT_TX_1,,,
559,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.25/sample_9/IR_D+WT_TX_1/,line91_week/0.25/sample_9.csv,line91_week,on-demand,0.25,taxi:1,func_key:IRS_study_standard,sample_9,IR_D+WT_TX_1,,,
560,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.25/sample_10/IR_D+WT_TX_1/,line91_week/0.25/sample_10.csv,line91_week,on-demand,0.25,taxi:1,func_key:IRS_study_standard,sample_10,IR_D+WT_TX_1,,,
561,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.25/sample_11/IR_D+WT_TX_1/,line91_week/0.25/sample_11.csv,line91_week,on-demand,0.25,taxi:1,func_key:IRS_study_standard,sample_11,IR_D+WT_TX_1,,,
562,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.25/sample_12/IR_D+WT_TX_1/,line91_week/0.25/sample_12.csv,line91_week,on-demand,0.25,taxi:1,func_key:IRS_study_standard,sample_12,IR_D+WT_TX_1,,,
563,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.25/sample_13/IR_D+WT_TX_1/,line91_week/0.25/sample_13.csv,line91_week,on-demand,0.25,taxi:1,func_key:IRS_study_standard,sample_13,IR_D+WT_TX_1,,,
564,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.25/sample_14/IR_D+WT_TX_1/,line91_week/0.25/sample_14.csv,line91_week,on-demand,0.25,taxi:1,func_key:IRS_study_standard,sample_14,IR_D+WT_TX_1,,,
565,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.25/sample_15/IR_D+WT_TX_1/,line91_week/0.25/sample_15.csv,line91_week,on-demand,0.25,taxi:1,func_key:IRS_study_standard,sample_15,IR_D+WT_TX_1,,,
566,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.25/sample_16/IR_D+WT_TX_1/,line91_week/0.25/sample_16.csv,line91_week,on-demand,0.25,taxi:1,func_key:IRS_study_standard,sample_16,IR_D+WT_TX_1,,,
567,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.25/sample_17/IR_D+WT_TX_1/,line91_week/0.25/sample_17.csv,line91_week,on-demand,0.25,taxi:1,func_key:IRS_study_standard,sample_17,IR_D+WT_TX_1,,,
568,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.25/sample_18/IR_D+WT_TX_1/,line91_week/0.25/sample_18.csv,line91_week,on-demand,0.25,taxi:1,func_key:IRS_study_standard,sample_18,IR_D+WT_TX_1,,,
569,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.25/sample_19/IR_D+WT_TX_1/,line91_week/0.25/sample_19.csv,line91_week,on-demand,0.25,taxi:1,func_key:IRS_study_standard,sample_19,IR_D+WT_TX_1,,,
570,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.25/sample_20/IR_D+WT_TX_1/,line91_week/0.25/sample_20.csv,line91_week,on-demand,0.25,taxi:1,func_key:IRS_study_standard,sample_20,IR_D+WT_TX_1,,,
571,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.25/sample_21/IR_D+WT_TX_1/,line91_week/0.25/sample_21.csv,line91_week,on-demand,0.25,taxi:1,func_key:IRS_study_standard,sample_21,IR_D+WT_TX_1,,,
572,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.25/sample_22/IR_D+WT_TX_1/,line91_week/0.25/sample_22.csv,line91_week,on-demand,0.25,taxi:1,func_key:IRS_study_standard,sample_22,IR_D+WT_TX_1,,,
573,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.25/sample_23/IR_D+WT_TX_1/,line91_week/0.25/sample_23.csv,line91_week,on-demand,0.25,taxi:1,func_key:IRS_study_standard,sample_23,IR_D+WT_TX_1,,,
574,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.25/sample_24/IR_D+WT_TX_1/,line91_week/0.25/sample_24.csv,line91_week,on-demand,0.25,taxi:1,func_key:IRS_study_standard,sample_24,IR_D+WT_TX_1,,,
575,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.5/sample_0/IR_D+WT_TX_1/,line91_week/0.5/sample_0.csv,line91_week,on-demand,0.5,taxi:1,func_key:IRS_study_standard,sample_0,IR_D+WT_TX_1,,,
576,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.5/sample_1/IR_D+WT_TX_1/,line91_week/0.5/sample_1.csv,line91_week,on-demand,0.5,taxi:1,func_key:IRS_study_standard,sample_1,IR_D+WT_TX_1,,,
577,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.5/sample_2/IR_D+WT_TX_1/,line91_week/0.5/sample_2.csv,line91_week,on-demand,0.5,taxi:1,func_key:IRS_study_standard,sample_2,IR_D+WT_TX_1,,,
578,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.5/sample_3/IR_D+WT_TX_1/,line91_week/0.5/sample_3.csv,line91_week,on-demand,0.5,taxi:1,func_key:IRS_study_standard,sample_3,IR_D+WT_TX_1,,,
579,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.5/sample_4/IR_D+WT_TX_1/,line91_week/0.5/sample_4.csv,line91_week,on-demand,0.5,taxi:1,func_key:IRS_study_standard,sample_4,IR_D+WT_TX_1,,,
580,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.5/sample_5/IR_D+WT_TX_1/,line91_week/0.5/sample_5.csv,line91_week,on-demand,0.5,taxi:1,func_key:IRS_study_standard,sample_5,IR_D+WT_TX_1,,,
581,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.5/sample_6/IR_D+WT_TX_1/,line91_week/0.5/sample_6.csv,line91_week,on-demand,0.5,taxi:1,func_key:IRS_study_standard,sample_6,IR_D+WT_TX_1,,,
582,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.5/sample_7/IR_D+WT_TX_1/,line91_week/0.5/sample_7.csv,line91_week,on-demand,0.5,taxi:1,func_key:IRS_study_standard,sample_7,IR_D+WT_TX_1,,,
583,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.5/sample_8/IR_D+WT_TX_1/,line91_week/0.5/sample_8.csv,line91_week,on-demand,0.5,taxi:1,func_key:IRS_study_standard,sample_8,IR_D+WT_TX_1,,,
584,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.5/sample_9/IR_D+WT_TX_1/,line91_week/0.5/sample_9.csv,line91_week,on-demand,0.5,taxi:1,func_key:IRS_study_standard,sample_9,IR_D+WT_TX_1,,,
585,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.5/sample_10/IR_D+WT_TX_1/,line91_week/0.5/sample_10.csv,line91_week,on-demand,0.5,taxi:1,func_key:IRS_study_standard,sample_10,IR_D+WT_TX_1,,,
586,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.5/sample_11/IR_D+WT_TX_1/,line91_week/0.5/sample_11.csv,line91_week,on-demand,0.5,taxi:1,func_key:IRS_study_standard,sample_11,IR_D+WT_TX_1,,,
587,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.5/sample_12/IR_D+WT_TX_1/,line91_week/0.5/sample_12.csv,line91_week,on-demand,0.5,taxi:1,func_key:IRS_study_standard,sample_12,IR_D+WT_TX_1,,,
588,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.5/sample_13/IR_D+WT_TX_1/,line91_week/0.5/sample_13.csv,line91_week,on-demand,0.5,taxi:1,func_key:IRS_study_standard,sample_13,IR_D+WT_TX_1,,,
589,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.5/sample_14/IR_D+WT_TX_1/,line91_week/0.5/sample_14.csv,line91_week,on-demand,0.5,taxi:1,func_key:IRS_study_standard,sample_14,IR_D+WT_TX_1,,,
590,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.5/sample_15/IR_D+WT_TX_1/,line91_week/0.5/sample_15.csv,line91_week,on-demand,0.5,taxi:1,func_key:IRS_study_standard,sample_15,IR_D+WT_TX_1,,,
591,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.5/sample_16/IR_D+WT_TX_1/,line91_week/0.5/sample_16.csv,line91_week,on-demand,0.5,taxi:1,func_key:IRS_study_standard,sample_16,IR_D+WT_TX_1,,,
592,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.5/sample_17/IR_D+WT_TX_1/,line91_week/0.5/sample_17.csv,line91_week,on-demand,0.5,taxi:1,func_key:IRS_study_standard,sample_17,IR_D+WT_TX_1,,,
593,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.5/sample_18/IR_D+WT_TX_1/,line91_week/0.5/sample_18.csv,line91_week,on-demand,0.5,taxi:1,func_key:IRS_study_standard,sample_18,IR_D+WT_TX_1,,,
594,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.5/sample_19/IR_D+WT_TX_1/,line91_week/0.5/sample_19.csv,line91_week,on-demand,0.5,taxi:1,func_key:IRS_study_standard,sample_19,IR_D+WT_TX_1,,,
595,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.5/sample_20/IR_D+WT_TX_1/,line91_week/0.5/sample_20.csv,line91_week,on-demand,0.5,taxi:1,func_key:IRS_study_standard,sample_20,IR_D+WT_TX_1,,,
596,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.5/sample_21/IR_D+WT_TX_1/,line91_week/0.5/sample_21.csv,line91_week,on-demand,0.5,taxi:1,func_key:IRS_study_standard,sample_21,IR_D+WT_TX_1,,,
597,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.5/sample_22/IR_D+WT_TX_1/,line91_week/0.5/sample_22.csv,line91_week,on-demand,0.5,taxi:1,func_key:IRS_study_standard,sample_22,IR_D+WT_TX_1,,,
598,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.5/sample_23/IR_D+WT_TX_1/,line91_week/0.5/sample_23.csv,line91_week,on-demand,0.5,taxi:1,func_key:IRS_study_standard,sample_23,IR_D+WT_TX_1,,,
599,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.5/sample_24/IR_D+WT_TX_1/,line91_week/0.5/sample_24.csv,line91_week,on-demand,0.5,taxi:1,func_key:IRS_study_standard,sample_24,IR_D+WT_TX_1,,,
600,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.75/sample_0/IR_D+WT_TX_1/,line91_week/0.75/sample_0.csv,line91_week,on-demand,0.75,taxi:1,func_key:IRS_study_standard,sample_0,IR_D+WT_TX_1,,,
601,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.75/sample_1/IR_D+WT_TX_1/,line91_week/0.75/sample_1.csv,line91_week,on-demand,0.75,taxi:1,func_key:IRS_study_standard,sample_1,IR_D+WT_TX_1,,,
602,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.75/sample_2/IR_D+WT_TX_1/,line91_week/0.75/sample_2.csv,line91_week,on-demand,0.75,taxi:1,func_key:IRS_study_standard,sample_2,IR_D+WT_TX_1,,,
603,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.75/sample_3/IR_D+WT_TX_1/,line91_week/0.75/sample_3.csv,line91_week,on-demand,0.75,taxi:1,func_key:IRS_study_standard,sample_3,IR_D+WT_TX_1,,,
604,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.75/sample_4/IR_D+WT_TX_1/,line91_week/0.75/sample_4.csv,line91_week,on-demand,0.75,taxi:1,func_key:IRS_study_standard,sample_4,IR_D+WT_TX_1,,,
605,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.75/sample_5/IR_D+WT_TX_1/,line91_week/0.75/sample_5.csv,line91_week,on-demand,0.75,taxi:1,func_key:IRS_study_standard,sample_5,IR_D+WT_TX_1,,,
606,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.75/sample_6/IR_D+WT_TX_1/,line91_week/0.75/sample_6.csv,line91_week,on-demand,0.75,taxi:1,func_key:IRS_study_standard,sample_6,IR_D+WT_TX_1,,,
607,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.75/sample_7/IR_D+WT_TX_1/,line91_week/0.75/sample_7.csv,line91_week,on-demand,0.75,taxi:1,func_key:IRS_study_standard,sample_7,IR_D+WT_TX_1,,,
608,3600,75,1.0,BasicRequest,RollingHorizon,PoolingIRSOnly,ImmediateDecisionsSimulation,line91_week/0.75/sample_8/IR_D+WT_TX_1/,line91_week/0.75/sample_8.csv,line91_week,on-demand,0.75,taxi:1,func_key:IRS_study_standard,sample_8,IR_D+WT_TX_1,,,
